방탈출 V 삼덕점,퍼니 게임,5.99,203,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출 V 삼덕점 퍼니 게임,5,대구,1980
방탈출 넘버원 수원점,리포트,5.99,176,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출 넘버원 수원점 리포트,9,수원,535
다락방 방탈출카페 안양점,혼 : 원혼의 저주,5.98,42,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=다락방 방탈출카페 안양점 혼 : 원혼의 저주,7,안양,1967
시그널헌터 동탄점,인생극장,5.98,146,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시그널헌터 동탄점 인생극장,3,경기(기타),685
셜록홈즈 의정부점,프로젝트:노아,5.98,46,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 의정부점 프로젝트:노아,8,경기(기타),235
타임 이스케이프,7번방의 비밀2 (프리즌),5.97,77,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=타임 이스케이프 7번방의 비밀2 (프리즌),8,경상(기타),283
리멤버 방탈출카페 부평점,미녀와 야수,5.97,70,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=리멤버 방탈출카페 부평점 미녀와 야수,1,인천,326
셜록홈즈 부평점,혼 : 원혼의 저주,5.95,39,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 부평점 혼 : 원혼의 저주,7,인천,1056
앨리스 이스케이프,동성로 앨리스,5.95,156,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=앨리스 이스케이프 동성로 앨리스,5,대구,1405
마스터키 평택점,대탈출2,5.95,100,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 평택점 대탈출2,2,경기(기타),382
이스케이프 존 강원대점,프리즈너스,5.94,208,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프 존 강원대점 프리즈너스,7,강원,638
제트방탈출카페,태화여고의 괴담,5.94,16,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=제트방탈출카페 태화여고의 괴담,8,경상(기타),1636
제로월드 서현점,해리포터의 모험: 마법모자의 위기,5.94,124,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=제로월드 서현점 해리포터의 모험: 마법모자의 위기,3,경기(기타),848
덤앤더머 서면점,푸른수염,5.94,34,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=덤앤더머 서면점 푸른수염,5,부산,1801
셜록홈즈 부천점,지옥의 배달부,5.93,41,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 부천점 지옥의 배달부,3,부천,441
에피소드 방탈출,소녀괴담,5.92,192,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=에피소드 방탈출 소녀괴담,3,경기(기타),1872
트릭이스케이프,감옥탈출,5.92,89,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=트릭이스케이프 감옥탈출,4,경기(기타),1137
셜록홈즈 여수점,이상한 나라의 초대,5.92,13,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 여수점 이상한 나라의 초대,3,전라(기타),1486
마스터키 대구동성로로데오점,필라멘트,5.92,74,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 대구동성로로데오점 필라멘트,3,대구,1139
엑스케이프 건대점,이도공간,5.92,299,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=엑스케이프 건대점 이도공간,5,건대,1657
루트이스케이프 평택점,바디스네처,5.92,62,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=루트이스케이프 평택점 바디스네처,6,경기(기타),476
브레이크아웃 해운대점,우체국 살인사건,5.9,104,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=브레이크아웃 해운대점 우체국 살인사건,9,부산,867
비밀의화원 서면점,베이비 레이스,5.89,73,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비밀의화원 서면점 베이비 레이스,5,부산,1247
더메이즈 제주점,이도 와이너리,5.89,96,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더메이즈 제주점 이도 와이너리,5,제주,1076
언리미티드 이스케이프,냉동 컨테이너의 비밀,5.89,76,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=언리미티드 이스케이프 냉동 컨테이너의 비밀,7,제주,808
넥스트에디션 분당서현점,익명의 여자,5.89,380,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=넥스트에디션 분당서현점 익명의 여자,2,경기(기타),1565
브레인 방탈출,필라멘트,5.89,76,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=브레인 방탈출 필라멘트,3,광주,711
브레이크아웃 이스케이프 홍대점,수상한 한의원,5.89,249,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=브레이크아웃 이스케이프 홍대점 수상한 한의원,8,홍대,1940
엑스케이프 홍대점,고요의 기지,5.89,262,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=엑스케이프 홍대점 고요의 기지,2,홍대,1772
셜록홈즈 구월인천점,호텔 : 사라진 다이아몬드,5.88,17,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 구월인천점 호텔 : 사라진 다이아몬드,4,인천,138
마스터키 대구동성로로데오점,젊은날,5.88,95,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 대구동성로로데오점 젊은날,4,대구,1768
마스터키 익산점,경찰서를 털어라,5.88,43,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 익산점 경찰서를 털어라,2,전라(기타),264
마스터키 익산점,호스텔,5.88,94,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 익산점 호스텔,4,전라(기타),1016
마스터키 전주고사점,13 여고괴담,5.88,34,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 전주고사점 13 여고괴담,3,전주,563
더코드 진주점,아파트,5.88,8,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더코드 진주점 아파트,4,경상(기타),1533
셜록홈즈 성신여대점,보헤미아 왕국의 스캔들,5.88,48,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 성신여대점 보헤미아 왕국의 스캔들,3,대학로,1433
마스터키 대구동성로로데오점,가위,5.87,91,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 대구동성로로데오점 가위,4,대구,94
더메이즈 노원점,Lost the Prince,5.87,159,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더메이즈 노원점 Lost the Prince,4,강북,1098
룸즈에이 대전은행점,기억술사,5.86,105,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=룸즈에이 대전은행점 기억술사,6,대전,274
이스케이프9,고대던전의 비밀,5.86,97,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프9 고대던전의 비밀,8,부천,500
셜록홈즈 평택점,지옥의 배달부,5.86,22,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 평택점 지옥의 배달부,3,경기(기타),1183
루팡 이스케이프 1호점,퇴사 (도비는 자유예요),5.86,102,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=루팡 이스케이프 1호점 퇴사 (도비는 자유예요),4,청주,964
머더파커 광주점,포수 장덕팔,5.85,194,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=머더파커 광주점 포수 장덕팔,2,광주,1944
루트이스케이프 평택점,트레저,5.85,41,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=루트이스케이프 평택점 트레저,5,경기(기타),632
방탈출 V 삼덕점,장미맨숀,5.85,191,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출 V 삼덕점 장미맨숀,4,대구,815
마스터키 익산점,트로이,5.85,104,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 익산점 트로이,5,전라(기타),1036
비트포비아 신림점,섹스 어필,5.85,498,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비트포비아 신림점 섹스 어필,4,신림,667
둠이스케이프,THE TERROR,5.85,140,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=둠이스케이프 THE TERROR,4,인천,1789
레전드 이스케이프 서현점,sign,5.85,130,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=레전드 이스케이프 서현점 sign,10,경기(기타),855
인사이드 방탈출카페,웨딩크루즈 살인사건,5.84,44,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=인사이드 방탈출카페 웨딩크루즈 살인사건,4,일산,1955
키이스케이프 부산점,셜록 죽음의 전화,5.84,43,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=키이스케이프 부산점 셜록 죽음의 전화,7,부산,794
셜록홈즈 노량진점,중고로운 평화나라,5.84,110,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 노량진점 중고로운 평화나라,4,서울(기타),1869
비밀의화원 전주점,사춘기,5.84,102,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비밀의화원 전주점 사춘기,1,전주,1297
EXIT 방탈출카페,바이러스,5.84,144,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=EXIT 방탈출카페 바이러스,6,경기(기타),1954
마스터키 프라임 청주점,자수성가,5.84,131,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 프라임 청주점 자수성가,2,청주,1848
방탈출 ESC,미션 임파서블,5.83,163,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출 ESC 미션 임파서블,6,신촌,59
이스케이프시티 성신여대점,킬러vs,5.83,132,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프시티 성신여대점 킬러vs,3,대학로,1846
더메이즈 건대점,(나쁜) 아기돼지 삼형제,5.83,294,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더메이즈 건대점 (나쁜) 아기돼지 삼형제,5,건대,1067
방탈출 ESC,쏘우,5.83,151,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출 ESC 쏘우,6,신촌,753
더큐 이스케이프 대전점,로스트 원더랜드,5.83,41,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더큐 이스케이프 대전점 로스트 원더랜드,5,대전,1699
알카트래즈,미져리,5.83,23,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=알카트래즈 미져리,6,서울(기타),1200
코드네임블랙 대구점,스페이스 쉽 : 라비린스,5.83,40,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=코드네임블랙 대구점 스페이스 쉽 : 라비린스,8,대구,1087
알카트래즈,대부호 스핑크스의 초대장,5.83,23,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=알카트래즈 대부호 스핑크스의 초대장,4,서울(기타),432
코드케이 강남점,감옥탈출,5.82,291,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=코드케이 강남점 감옥탈출,4,강남,305
더메이즈 건대점,광해,5.82,350,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더메이즈 건대점 광해,10,건대,723
셜록홈즈 아산점,악마를 보았다,5.81,73,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 아산점 악마를 보았다,6,충청(기타),1332
키이스케이프 부산점,정신병동,5.81,64,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=키이스케이프 부산점 정신병동,3,부산,338
더메이즈 건대점,락커룸,5.81,279,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더메이즈 건대점 락커룸,8,건대,426
ESC 천안점,프로젝트 Z 2,5.81,32,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=ESC 천안점 프로젝트 Z 2,6,천안,153
브레이크아웃 이스케이프 홍대점,호쿠스 2-비밀의 방,5.81,202,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=브레이크아웃 이스케이프 홍대점 호쿠스 2-비밀의 방,6,홍대,1116
마스터키 은행점,REC,5.8,96,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 은행점 REC,8,대전,553
머더파커 광주점,한림축산,5.8,183,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=머더파커 광주점 한림축산,2,광주,1836
마스터키 전주고사점,블루위시,5.8,131,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 전주고사점 블루위시,2,전주,277
큐브 이스케이프 수유점,Piggies : 마녀의 꿈,5.8,138,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 수유점 Piggies : 마녀의 꿈,2,강북,134
큐브 이스케이프 수유점,Obsession : 집착,5.8,138,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 수유점 Obsession : 집착,3,강북,1155
미스터리룸 이스케이프 홍대2호점,더북 : 소설책 속의 남자,5.79,159,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=미스터리룸 이스케이프 홍대2호점 더북 : 소설책 속의 남자,2,홍대,653
레전드 이스케이프 서현점,WHO,5.79,164,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=레전드 이스케이프 서현점 WHO,8,경기(기타),722
시크릿챔버,Frozen Break,5.79,171,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시크릿챔버 Frozen Break,4,대학로,1381
G9 이스케이프(지니어스 나인),서바이벌 : 라이브,5.79,68,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=G9 이스케이프(지니어스 나인) 서바이벌 : 라이브,3,부산,845
"방탈출, 둡두","The last episode:마지막 화(話,禍)",5.78,63,"https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출, 둡두 The last episode:마지막 화(話,禍)",4,홍대,502
제트방탈출카페,시크릿제트,5.78,9,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=제트방탈출카페 시크릿제트,3,경상(기타),1271
제로월드 서현점,피노키오 대탈출,5.78,105,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=제로월드 서현점 피노키오 대탈출,1,경기(기타),986
비트포비아 서면점,엘도라도,5.78,125,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비트포비아 서면점 엘도라도,5,부산,1412
더메이즈 건대점,몬테,5.78,318,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더메이즈 건대점 몬테,9,건대,1899
ESC 천안점,이스케이프 플랜 2,5.78,73,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=ESC 천안점 이스케이프 플랜 2,8,천안,1062
코드케이 강남점,테러리스트,5.77,264,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=코드케이 강남점 테러리스트,3,강남,299
마스터키 전주고사점,인디아나 존스,5.77,22,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 전주고사점 인디아나 존스,3,전주,492
플레이 이스케이프 원주점,러브스토리 S2,5.77,75,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=플레이 이스케이프 원주점 러브스토리 S2,9,강원,81
마스터키 천안두정점,카마수트라,5.77,143,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 천안두정점 카마수트라,2,천안,1559
에피소드 방탈출,럭키가이,5.76,212,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=에피소드 방탈출 럭키가이,3,경기(기타),708
더코드 경주점,최부장의 비밀,5.76,51,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더코드 경주점 최부장의 비밀,3,경상(기타),1755
비밀의화원 서면점,연애학개론,5.76,78,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비밀의화원 서면점 연애학개론,5,부산,645
제로월드 서현점,기억상실,5.76,231,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=제로월드 서현점 기억상실,6,경기(기타),916
루트이스케이프 평택점,트랩,5.75,8,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=루트이스케이프 평택점 트랩,5,경기(기타),1257
셜록홈즈 뉴안양점,웨딩크루즈 살인사건 - 2탄,5.75,44,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 뉴안양점 웨딩크루즈 살인사건 - 2탄,2,안양,1515
EXIT 방탈출카페,Who Are You,5.74,148,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=EXIT 방탈출카페 Who Are You,5,경기(기타),1938
무비이스케이프 동탄점,나홀로집에,5.74,113,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=무비이스케이프 동탄점 나홀로집에,6,경기(기타),897
비트포비아 신림점,스윙게이트,5.74,462,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비트포비아 신림점 스윙게이트,6,신림,1263
더코드 왕십리점,도박꾼 : 마지막 베팅,5.74,145,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더코드 왕십리점 도박꾼 : 마지막 베팅,5,서울(기타),364
에피소드 방탈출,파파라치,5.74,205,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=에피소드 방탈출 파파라치,3,경기(기타),1075
언리미티드 이스케이프,기이한 라커룸,5.74,72,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=언리미티드 이스케이프 기이한 라커룸,6,제주,586
시크릿코드 홍대점,미션(하드모드),5.74,202,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시크릿코드 홍대점 미션(하드모드),8,홍대,969
방탈출 넘버원 수원점,아더스,5.74,148,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출 넘버원 수원점 아더스,4,수원,1651
방탈출 V 삼덕점,삼덕반점,5.73,203,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출 V 삼덕점 삼덕반점,4,대구,1466
웹툰 방탈출 파크,유미의 세포들,5.73,44,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=웹툰 방탈출 파크 유미의 세포들,1,경상(기타),1291
시크릿챔버,YAMASHITA Gold,5.73,154,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시크릿챔버 YAMASHITA Gold,5,대학로,164
ESC 대전둔산점,Trap Train,5.73,33,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=ESC 대전둔산점 Trap Train,5,대전,1627
셜록홈즈 분당야탑점,도둑들-문제도둑,5.73,15,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 분당야탑점 도둑들-문제도둑,7,경기(기타),1782
비트포비아 서면점,Bar Solvay,5.73,115,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비트포비아 서면점 Bar Solvay,3,부산,561
레전드 이스케이프 서현점,두근두근 : 우리 사랑할래요?,5.73,147,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=레전드 이스케이프 서현점 두근두근 : 우리 사랑할래요?,5,경기(기타),114
이스케이프시티 성신여대점,vs경찰,5.73,129,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프시티 성신여대점 vs경찰,3,대학로,168
큐방탈출카페 서면점,밀정,5.73,11,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐방탈출카페 서면점 밀정,5,부산,1555
엑스케이프 수원점,기묘한 날개짓,5.72,68,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=엑스케이프 수원점 기묘한 날개짓,6,수원,1043
셜록홈즈 성신여대점,빛과 그림자 : 화이트의죽음2,5.72,18,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 성신여대점 빛과 그림자 : 화이트의죽음2,3,대학로,1236
룸즈에이 부산남포점,제인하우스,5.72,112,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=룸즈에이 부산남포점 제인하우스,5,부산,174
방탈출 ESC,해리포터,5.71,236,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출 ESC 해리포터,10,신촌,455
셜록홈즈 대학로점,위험한 레시피,5.71,70,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 대학로점 위험한 레시피,7,대학로,996
비트포비아 서면점,산장으로의 초대,5.71,120,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비트포비아 서면점 산장으로의 초대,3,부산,522
EXIT 방탈출카페,도둑들 2,5.71,152,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=EXIT 방탈출카페 도둑들 2,4,경기(기타),644
식스센스 광주점,호텔 : 사라진 다이아몬드,5.7,27,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=식스센스 광주점 호텔 : 사라진 다이아몬드,4,광주,1077
셜록홈즈 신림2호점,빛과 그림자,5.7,71,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 신림2호점 빛과 그림자,5,신림,1540
신촌 탐정크루 방탈출 2호점,소년의 마음,5.7,290,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=신촌 탐정크루 방탈출 2호점 소년의 마음,6,신촌,874
마스터키 전주고사점,조커2,5.7,115,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 전주고사점 조커2,4,전주,151
도어이스케이프 이수역점,파라오의 석실,5.7,149,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=도어이스케이프 이수역점 파라오의 석실,3,서울(기타),399
큐브 이스케이프 수유점,Treasure Hunters ③ : 거미의 둥지,5.7,168,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 수유점 Treasure Hunters ③ : 거미의 둥지,3,강북,1609
이스케이프 하우스,사라진 목소리,5.7,187,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프 하우스 사라진 목소리,10,홍대,1747
신나는방탈출,리스키아르,5.69,16,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=신나는방탈출 리스키아르,7,부산,472
벨 이스케이프,알리바이,5.68,138,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=벨 이스케이프 알리바이,8,수원,704
셜록홈즈 구월인천점,던전을 부탁해,5.68,50,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 구월인천점 던전을 부탁해,6,인천,1796
이룸에이트,나비효과 2,5.68,385,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이룸에이트 나비효과 2,4,강남,1645
미션이스케이프 부산대점,비밀프로젝트 - 1급기밀 코드넘버 b901,5.67,24,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=미션이스케이프 부산대점 비밀프로젝트 - 1급기밀 코드넘버 b901,8,부산,1987
코드나인 방탈출카페,프로젝트:노아,5.67,3,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=코드나인 방탈출카페 프로젝트:노아,8,충청(기타),630
이스케이프시티 영등포본점,기억의 조각,5.67,121,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프시티 영등포본점 기억의 조각,5,서울(기타),313
더메이즈 노원점,상의원,5.67,178,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더메이즈 노원점 상의원,7,강북,60
마스터키 천안두정점,13 고스트,5.67,156,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 천안두정점 13 고스트,3,천안,365
덤앤더머 서면점,X테마[학교괴담],5.67,103,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=덤앤더머 서면점 X테마[학교괴담],1,부산,605
제주방탈출 제원점,웨딩크루즈 살인사건 - 2탄,5.67,3,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=제주방탈출 제원점 웨딩크루즈 살인사건 - 2탄,2,제주,926
코드케이 강남점,도둑들,5.66,312,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=코드케이 강남점 도둑들,3,강남,1952
더메이즈 노원점,비밀의 방,5.66,157,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더메이즈 노원점 비밀의 방,5,강북,1619
EXIT 방탈출카페,스토커,5.66,137,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=EXIT 방탈출카페 스토커,3,경기(기타),1284
위드 방탈출카페 신촌점,마에스트로,5.66,234,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=위드 방탈출카페 신촌점 마에스트로,3,신촌,212
셜록홈즈 구월인천점,좀비여친,5.66,38,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 구월인천점 좀비여친,2,인천,721
뉴이스케이프 광주점,홀리,5.65,74,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=뉴이스케이프 광주점 홀리,2,광주,1141
엑스케이프 홍대점,버지니아 란제리샵,5.65,249,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=엑스케이프 홍대점 버지니아 란제리샵,3,홍대,837
루트이스케이프 안산점,골드 마인,5.63,30,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=루트이스케이프 안산점 골드 마인,6,경기(기타),2
셜록홈즈 대학로점,무속인 살인사건,5.63,90,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 대학로점 무속인 살인사건,6,대학로,1829
셜록홈즈 부평점,수상한 형제들,5.63,105,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 부평점 수상한 형제들,4,인천,505
더큐 이스케이프 대전점,테러 인 더 스카이,5.62,34,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더큐 이스케이프 대전점 테러 인 더 스카이,8,대전,1696
덤앤더머 서면점,크라임시티,5.62,34,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=덤앤더머 서면점 크라임시티,5,부산,188
넥스트에디션 신촌점,천사와 악마,5.62,376,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=넥스트에디션 신촌점 천사와 악마,5,신촌,173
이스케이프시티 부천신중동점,원한,5.62,98,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프시티 부천신중동점 원한,6,부천,643
이스케이프시티 영등포본점,마법학교,5.62,118,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프시티 영등포본점 마법학교,2,서울(기타),321
트릭이스케이프,호구와트,5.62,87,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=트릭이스케이프 호구와트,1,경기(기타),328
방탈출 미로,호텔 : 사라진 다이아몬드,5.62,34,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출 미로 호텔 : 사라진 다이아몬드,4,서울(기타),1418
